0.3265 -0.8002 0.8047 -0.4232 -0.2929 0.3144 0.1730 0.4559 1.1687 -0.3909 0.1838 -0.4573 -0.5543 -0.1382 1.4801 0.5203 -0.4580 0.7236 -0.7445 0.6031 -0.4294 0.9137 0.1510 0.4198 -0.6727 -0.4371 0.9215 -0.1878 0.4377 -0.5197 0.0807 0.6227 -0.2339 -0.1637 -0.0749 -0.8551 -0.0127 0.7396 0.1602 -0.3403 -0.8287 0.7684 -0.2366 -0.6918 -0.2173 0.5919 -0.8601 -0.5389 -0.4717 -1.0658 
0.5512 0.6068 -0.0238 -0.2751 0.1702 0.8511 0.6713 -0.1114 0.5785 0.0125 0.4569 0.9659 0.6476 -0.1482 -0.4356 0.9486 0.7100 0.8195 0.6974 -0.8603 0.2169 -0.6159 0.0044 0.3518 -0.5821 -0.6279 0.9946 -0.0767 0.1923 0.5370 0.8411 1.1786 0.5428 -0.7623 0.7147 0.3402 -0.1429 0.5655 -0.0165 0.5011 0.3142 -0.1415 -0.4651 -0.6636 -0.6213 -0.7305 1.1600 0.0037 -0.6668 0.4283 
0.0458 -0.7560 0.4407 -0.1229 0.0577 0.4847 1.1090 0.1000 0.4506 0.4426 -0.4878 -0.9530 -0.4383 -0.2125 0.0155 -0.3995 0.3541 0.6862 -0.3110 1.4175 -0.9850 -0.7769 0.1392 0.2175 0.8869 0.5568 0.8229 -1.2238 0.3592 -0.2941 -0.5463 -0.7186 -0.8798 0.2657 0.4639 -0.7434 0.2366 0.8946 -0.5806 0.0252 -1.2745 0.6713 -0.1314 -0.2461 -0.2854 -0.5877 0.3574 -0.3917 0.2703 -0.6195 
0.6366 -0.7190 0.8610 -0.1496 1.0536 0.9103 0.3169 0.6422 1.5986 -1.1658 -0.4151 0.5007 0.5764 -0.1979 -0.8803 -0.8742 0.5858 0.1272 0.3741 -0.6452 0.3453 0.5299 -0.8188 0.3327 -0.3585 -0.7544 0.8096 -0.2901 0.2364 0.3897 0.5812 -0.6718 -0.5177 0.1958 0.4473 0.3536 -0.3858 0.8876 -0.3197 0.5987 0.6561 0.4010 0.3399 -0.6324 -0.2254 0.1751 1.0524 -0.5238 0.2243 -0.4282 
0.1877 -0.4234 -0.3991 -0.9690 0.6481 0.4720 1.0860 0.2103 -0.5300 -0.6567 0.8634 0.5358 -0.8093 1.1876 -0.4548 -0.5395 -0.3258 1.2362 0.9637 0.4495 0.4336 -0.8407 0.0497 0.8171 -0.9020 0.1438 -0.3567 0.7183 -0.0913 -0.4474 1.0097 -0.6961 -0.1473 -0.0455 0.3854 0.5197 -0.6354 -0.3761 0.0273 -0.5729 0.7261 0.9178 -0.3550 -0.0229 -0.3609 -0.1922 0.5194 0.5535 1.3769 0.8940 
-0.7894 -0.6882 0.4298 0.7632 -0.7205 0.6704 0.8900 0.6203 0.8304 0.8590 0.9292 0.2102 -0.4210 -0.0281 0.8113 0.9255 -1.1330 0.1391 0.5438 0.3120 0.4772 -0.0617 -0.6318 0.3916 -0.3767 -0.3876 0.4237 -0.5523 0.0247 0.5320 -0.2350 -0.3887 1.0303 -0.0184 -0.2295 -0.5409 -1.0152 -0.2491 0.9960 -0.0638 0.5663 -0.2795 0.8692 -0.0386 -0.6794 -1.1222 0.6540 0.3321 -0.0543 -0.0884 
-0.1871 -0.1482 -0.0955 0.2782 -0.9780 -0.5280 0.9614 0.4573 -1.0026 -0.3199 -0.5190 -0.1400 -0.4341 -0.4768 -0.5361 0.2364 0.0021 -0.1192 0.0137 -0.6018 -0.5744 0.2121 -0.0916 0.6444 -0.3988 0.4251 -0.1061 -0.1755 -0.9492 -0.2518 -0.1002 0.1297 0.8846 0.2011 0.4503 -1.0638 0.7185 -0.5507 0.6593 -0.3101 -0.9615 -0.8913 0.5124 -0.6620 0.1967 0.0743 -0.2535 -0.9569 0.1058 0.8954 
-0.6625 0.8037 -0.2172 -0.4499 -0.9886 0.6508 0.0359 0.8859 -0.9505 0.8003 0.5907 -0.2773 -0.2984 -0.4522 -0.5798 -0.2870 0.2449 -0.9751 0.6451 -0.7826 0.3351 -0.1735 0.9431 -0.1693 -0.0853 0.5972 0.9564 -1.2225 0.0837 0.5946 -0.7998 0.6638 0.1163 0.9927 -0.3056 -0.1484 0.0665 -1.3123 0.0925 -0.5476 -0.0782 -0.6233 0.7933 0.7565 -0.7508 -0.1349 0.4203 -0.9794 0.2589 1.0175 
0.0873 -1.0820 0.5240 -0.9073 0.8140 -0.2189 1.0124 -0.3051 -0.5465 -0.6533 0.4955 0.7070 -0.5706 -0.9681 -0.9765 -0.8777 0.4836 -0.6654 -0.4112 0.3909 0.0180 0.0855 0.0347 -0.6826 -0.2824 0.3615 -0.5033 0.4366 -0.1727 -0.0266 0.3168 0.0161 -0.7145 0.6245 0.9040 -0.4871 0.3492 0.1602 -0.2661 0.1550 0.3306 -0.5779 -0.9746 -0.5042 -0.0613 -0.9509 -0.7703 -0.5002 -0.6410 -0.0545 
0.0554 0.7912 -0.7235 0.9882 0.6507 -0.5253 0.4267 -0.3950 -0.2906 -0.6085 0.5170 0.5399 -0.9755 -0.7405 -0.9555 -0.1714 -0.2505 -0.7516 -0.5082 0.4872 -0.0570 0.2423 -0.4554 -0.4366 0.1022 -1.0886 0.6182 0.3247 -0.7514 -0.5219 0.7326 0.5717 0.0156 0.7847 -0.5323 -1.0935 -0.8350 -1.0402 -0.8729 0.0221 0.0777 -0.0525 -0.5189 -0.1777 0.8006 0.9611 -0.1818 -0.5993 -0.9175 -0.9433 
-0.5053 0.6734 0.3666 -0.9424 0.6584 -0.7574 -0.7977 -1.1085 0.0762 -0.3217 0.1057 -0.6716 -0.0449 0.9825 -1.1778 -0.0211 0.1867 -0.9815 0.5483 -0.0460 -0.1070 -0.0195 -0.7591 1.0656 -0.9695 0.3880 0.1574 -0.5117 -0.7584 0.1668 0.7352 0.9084 -0.5881 -0.5127 -0.6578 -0.5044 -0.6929 -0.5016 -1.1707 0.9426 0.6968 -0.7714 1.0516 0.7843 -0.9954 -0.2290 -0.6755 -0.1805 -0.4269 -0.0540 
-0.2751 -0.8200 1.0216 -0.9471 -1.0753 0.8159 -0.8638 0.2101 -1.1137 -0.4961 -0.0959 -0.0573 -0.6978 -0.3793 -0.4227 -0.2185 0.2078 -0.8566 0.7578 0.1306 0.7518 1.0195 -0.1976 0.2281 0.3516 0.2126 0.8101 0.8547 0.6174 -0.1139 0.8997 -0.7302 -0.2165 1.2048 0.2065 -1.1221 -0.3198 -0.0712 -0.0008 -0.1729 0.2633 -0.6647 -0.7060 0.6727 -0.0918 -0.9599 -0.5966 -0.3697 -0.6993 0.0258 
0.5116 0.8725 -0.1073 1.0712 0.4091 0.3339 0.4966 -0.7287 0.4593 0.6970 0.0591 -0.2405 -0.9269 0.8189 -0.6732 0.1199 0.5064 -0.9669 -0.5870 -0.7247 0.1556 0.2277 -0.1700 0.0722 0.2942 -0.5145 -0.6970 1.5608 0.2017 -0.6786 -0.5915 0.5979 -0.5098 1.4090 0.3239 0.5771 -0.4297 -0.3892 -0.8132 -0.5694 -0.2898 0.1575 -0.3018 -0.5722 -0.6398 0.6162 -0.4786 -0.8968 0.3186 0.0050 
-0.8418 0.2742 -0.0505 0.5984 0.0058 -0.5002 -0.2707 0.0138 0.9236 0.9352 0.8128 -1.1669 0.0925 1.3381 0.7300 0.4736 -0.0073 0.6006 0.3369 -0.5274 1.1198 1.1001 0.9274 0.6146 0.6806 -0.2787 0.0822 -0.5489 -0.6120 -0.6705 -0.2084 0.0003 0.1826 -0.3038 0.2955 0.7525 0.5306 0.0661 -0.9538 -0.5705 0.8237 0.1892 -0.7155 -0.8202 -0.6577 0.7158 -0.1577 0.8831 -0.1439 -0.6196 
-0.4027 0.3930 0.0835 -1.0179 0.2181 0.8739 -0.9018 0.4289 -0.8413 0.9876 0.2775 0.8762 -0.7641 0.2178 0.4486 -0.1175 -0.8575 -0.5839 0.9503 0.6397 -0.6792 0.8211 0.7069 -1.0744 -0.2112 -0.3510 -0.0379 -0.5791 1.0382 0.4871 1.0842 -0.6685 -0.5034 -0.2862 -0.5471 0.7750 0.4615 0.0795 0.2849 0.5878 0.1197 0.7760 -0.1039 0.2820 0.4652 0.4306 -0.3823 0.1266 0.7726 0.5584 
-0.3012 -0.6691 -0.2152 0.4544 -0.5615 -0.9905 0.3031 0.1830 0.8486 0.8055 -0.4405 -0.7438 0.6884 -0.7187 0.7398 0.0034 0.0718 -0.4989 -0.2111 -0.3027 0.1461 0.7800 -0.8912 -1.1653 0.2789 -0.6705 0.8173 0.1152 0.8761 0.0403 -0.3062 1.0378 0.6521 0.8293 -0.6114 0.5554 0.1663 0.9885 0.9882 0.1476 0.8486 -0.6610 -1.1686 -1.0221 -1.0104 -0.6204 -0.0061 -0.3750 -0.4203 0.0976 
0.3108 -0.5597 -0.8492 -1.1400 0.8242 0.0719 -0.4610 -0.6373 -0.1726 0.0054 -0.6249 -0.5772 0.3167 -0.7655 1.3711 -0.0289 0.8183 0.2481 -0.1542 1.1314 1.3177 -0.4979 -0.6249 -0.2487 0.7546 -0.8736 -0.0124 -0.9432 0.0910 0.4184 0.2059 -0.7929 0.0124 0.6861 0.0367 0.6206 0.2682 1.4380 0.5109 0.0901 -0.0926 0.2450 -0.0231 -0.0512 -1.0427 0.4173 1.0947 0.1736 0.0754 -0.8782 
0.1612 0.5736 -0.1605 0.7076 -0.9657 0.4410 0.4462 0.6892 0.2285 0.7238 -0.7397 0.5571 -0.5523 -0.7622 0.0609 -0.7110 -0.5915 -0.5530 -0.6780 -0.0013 -0.5342 -0.2271 0.4221 -0.4761 -0.2469 -0.7599 0.7327 -0.9839 0.4784 0.0319 -0.4957 0.1810 -0.6407 -0.6391 0.8988 -0.1283 -0.8181 -0.1212 -0.6582 -0.1923 0.3132 -0.6095 -0.6071 0.7374 0.1933 -0.8854 0.2504 0.4569 -0.6462 -0.2742 
0.6772 -0.8713 0.8377 0.8745 -0.7620 -0.2982 -0.1570 -0.3697 0.1941 0.0024 0.8909 -0.5550 -0.9676 -0.9129 0.0318 -0.0980 -0.8476 -0.9552 0.4807 -0.3370 0.3262 0.6458 -0.9300 -0.1537 -0.3704 0.1704 -0.9620 -0.4947 0.3200 -0.4540 0.6798 0.2355 -0.5677 -0.5148 -0.3600 -0.6568 -0.7396 -0.6624 0.0499 0.7636 -0.0360 -0.4170 0.5000 -0.6114 -0.0777 0.9635 -0.0598 -0.4410 -0.5245 -0.3170 
-0.3407 -0.3625 0.7283 0.8190 0.1286 -0.8868 -0.8232 0.4555 -1.0288 -1.2533 0.5093 -0.6354 -0.1411 0.0088 0.8991 -0.5010 -0.1499 0.1925 0.6716 0.0398 0.4664 0.9762 0.0341 0.1009 0.6799 0.7356 0.0207 -0.7766 0.5342 -0.4453 0.7592 0.2250 -0.6704 -0.5642 0.4370 1.3603 0.5355 0.1209 0.6056 0.9354 -0.3423 0.5223 0.1006 0.0289 0.6064 -1.1505 -0.1104 -0.4793 -0.3960 0.5320 
-0.0241 0.1298 0.7703 -0.2803 0.5069 -0.6474 0.8515 -0.2416 1.0193 -0.9013 -0.8371 -0.7740 0.8007 0.4004 0.5704 0.6184 -0.2838 0.1974 -0.6014 0.4372 -0.5642 0.4751 0.1152 0.0186 -0.0909 0.8987 0.2540 -0.0240 0.8125 -0.3907 -0.6141 -0.2601 -0.6567 0.3595 0.1386 -0.4454 -0.6175 -0.7045 -0.3224 -0.6749 -1.2424 -0.4693 0.3142 0.5269 0.5536 1.0934 0.7191 -0.2459 -0.4616 0.6034 
-0.4044 0.3397 -0.6241 0.5908 -0.0255 0.5172 -0.8331 0.5323 0.6890 0.2453 0.9195 0.6628 0.1894 0.1722 0.9472 0.7977 -0.2658 0.7442 -0.7408 0.1678 -0.2545 -0.7151 -0.1079 -0.0974 -0.5236 -0.2452 -0.0915 0.2496 0.9959 0.9932 0.5064 0.2541 0.8657 0.0403 -0.5754 0.4657 -0.9907 0.9690 0.7703 0.3316 -0.5410 0.3015 0.4766 -0.1784 -1.0928 0.1650 -0.2737 0.1514 0.0016 -0.7891 
-0.0504 -0.5259 0.5222 0.5141 -0.4416 -0.6190 -0.2539 -0.5741 0.4770 -0.5860 -0.6661 -0.4859 0.5196 0.0612 -0.4910 0.0059 0.2129 -0.9689 0.0420 0.6370 0.0065 -0.1282 0.1606 0.1300 -0.9151 0.1623 -0.5777 -0.0817 0.4966 -0.0407 -0.4489 -0.4703 -1.0025 -0.6714 0.6677 -0.4525 -0.3199 0.2643 -0.4437 0.5961 -1.1020 -0.4142 0.6857 0.5555 -0.9286 -0.5986 -0.9981 0.1418 -0.0527 -0.6822 
-0.9755 0.8384 -0.1096 -0.7290 -0.8150 -0.6337 0.5830 0.8422 -1.1636 0.2993 -0.0761 -0.6180 -0.7338 0.2608 -0.2429 -0.7585 -0.2110 -0.6943 -0.0544 0.1264 -0.0203 -0.1890 -0.1736 1.0760 0.3812 0.0445 -0.5023 0.6391 0.9230 0.0988 -0.7193 -0.4627 -0.6112 0.0415 -0.0865 0.6719 -0.6917 0.5435 0.0589 0.3742 1.0298 -0.7317 -0.0708 -0.0355 0.0237 -0.0671 -0.0367 -0.0515 0.6164 0.2467 
0.6695 0.9521 0.8966 -0.4935 -1.1424 0.5471 0.5145 -0.4832 -0.9239 0.0323 0.5571 0.0724 -0.2010 0.4474 0.6983 0.6519 -0.0897 1.1189 -0.4501 -0.0255 0.0120 -0.8698 0.8045 -0.7373 0.8401 -0.7179 0.3357 0.0275 0.1142 -0.7006 0.6456 0.1039 0.1722 1.0570 -0.0946 0.0281 0.1661 0.0348 -0.2992 0.1411 -0.1779 0.4900 0.4669 0.8133 -0.4028 0.7547 0.8894 -0.1199 -1.0505 0.5089 
-0.5377 0.2383 -0.2937 0.6083 0.3778 0.2726 -0.0634 0.1237 0.2332 0.0210 -0.3739 -0.4806 0.7716 0.0844 -0.7132 -0.8164 -0.1324 -0.8724 0.5451 0.9310 0.7792 0.0549 -0.4593 -0.5819 -0.7363 0.2038 0.1100 0.6884 0.2576 0.2159 0.2528 -0.0467 -0.9879 -0.6385 -1.1200 1.1045 -0.6639 0.5751 0.0176 0.0767 -0.6755 0.1982 -1.1700 -0.8596 0.7783 1.3474 0.7935 -0.2893 -1.0591 -0.5084 
0.7377 0.5377 0.6499 -0.2394 -0.1807 -0.0351 -0.3446 0.3681 -0.2446 -1.0014 0.9090 -0.1046 -0.2754 0.8658 -0.2973 -0.2569 0.4802 -0.2541 0.8226 -1.2958 0.4404 0.4174 -0.4531 0.7701 -0.0522 -0.1384 -0.7520 0.1626 -0.6718 -0.5776 -0.6516 0.0066 -0.0919 -0.4849 -0.2079 -0.2145 -1.0411 0.3366 -0.0297 0.9823 0.3492 0.6615 0.1226 0.3293 0.0523 0.2555 -0.1197 -0.4470 -0.8235 0.3265 
0.9784 0.8425 0.9173 0.3699 -0.3085 -0.7032 0.7057 0.6154 -0.5081 0.0359 0.5311 -0.4830 -0.9329 0.8906 0.6246 -0.5338 0.8768 0.4530 0.7809 0.5105 -0.4386 -0.1327 0.0941 1.1267 0.6508 -0.5336 0.7002 -0.3060 0.4333 1.0017 0.6888 0.3457 -0.2202 -0.4626 -0.5985 1.0087 0.2286 -0.5988 -0.1212 0.6754 0.9400 -1.1211 -0.2798 0.7356 0.4954 0.8341 0.8783 -0.7229 -0.7903 -0.8038 
0.3197 -0.9109 0.1924 -0.0690 -1.3143 -0.7353 0.8187 0.4089 -0.7207 -0.1662 0.7895 -0.9914 -0.7786 -0.4476 0.4867 0.1069 0.9641 -0.1700 -0.2060 0.8537 -0.2233 -1.3283 0.3010 1.0189 -0.6404 1.0399 -0.7473 0.5384 -0.3596 0.8671 -0.2791 0.0880 -0.7914 -0.1013 0.5408 0.1016 -0.4077 -0.7310 0.2378 1.0751 0.4295 -0.4404 1.2005 -0.3400 -0.9733 -0.6088 -0.1888 -0.1046 -0.2664 -0.7304 
-0.9593 0.4858 -0.0197 0.8737 -0.0425 -0.0153 -0.1574 0.3090 -0.4044 0.7496 0.9256 -0.8887 0.3424 0.2450 0.2646 -0.6094 -0.7463 0.1226 0.5198 -0.2620 -0.5252 -0.0398 0.2607 0.2117 0.0883 -0.4453 -0.3664 0.3380 -0.2392 -0.5505 0.0418 -0.0872 0.9956 -0.0331 0.0125 -0.3307 -0.5969 0.3153 0.9622 -1.2864 0.5082 -0.6197 0.3291 0.0241 -0.6964 -0.6258 0.0950 -0.3247 0.6991 0.7496 
-0.4875 -0.0633 -0.5055 0.5076 0.7872 0.0280 0.8179 0.3570 -0.9774 -0.3754 0.4198 -0.5575 0.4494 -0.2423 0.0310 0.2545 -0.7516 -0.0971 -0.6712 -0.6513 -0.6116 -0.7003 0.2024 -0.0768 0.5809 -0.8082 1.0119 0.2310 -0.6993 -0.0037 -0.6307 -0.6133 -0.0474 0.0990 -0.5883 -0.8922 -0.5008 0.1915 -0.5092 -0.5511 0.1963 0.7656 -0.4467 -0.1077 0.0105 0.3435 0.7473 -0.0190 -0.8742 -0.9066 
-0.7026 0.2665 0.4539 0.4010 0.1213 0.5062 -0.2664 -0.5904 -0.3458 0.5151 -0.6640 0.0192 -0.8689 -0.9424 -0.0438 0.6414 0.2515 -0.3076 0.0843 0.7034 -0.4061 -0.5743 0.2245 -0.4148 -0.7734 -0.1630 0.1813 0.0110 0.9415 0.6715 -0.7292 -0.7829 0.3006 0.4591 -0.5567 -0.9430 0.7628 -0.5825 -0.4687 -0.7866 -0.9611 -0.3481 0.8497 0.5450 -0.2700 0.4610 -0.3171 0.6104 1.2227 0.6667 
-0.0740 -0.1578 -0.9562 -0.7146 0.7933 0.9496 -0.0148 -0.8327 -0.2414 0.1144 0.8164 -0.5571 0.1383 -0.1547 0.0727 0.0434 0.2919 0.7648 0.3038 -0.7235 -0.7654 0.0786 -0.7117 0.3973 -0.4458 -0.4287 0.6819 -0.6796 0.6705 -0.8703 -0.3243 0.5396 0.2808 -0.0883 0.2437 0.7104 0.3180 -0.2612 -0.1659 -1.0063 0.9797 0.1564 0.2751 -0.4582 0.4015 -0.2220 0.1406 0.0015 -0.2649 -1.3442 
-0.1459 -0.5558 0.7491 -0.1585 -0.3087 -0.7261 -0.3127 -0.2810 0.4789 0.4756 -0.5244 -0.4341 -0.0273 0.7093 -0.2470 0.2910 -0.6176 -0.8519 0.8316 0.6375 0.3228 -0.2675 0.2400 0.5201 -0.2811 0.8788 0.4823 -1.2108 -0.4746 0.7393 0.7165 0.4310 -0.4527 -0.8062 0.4289 -0.4239 1.4184 -0.4021 -0.5403 -0.3997 -0.7756 0.2179 1.0182 -0.2132 0.3346 0.1072 -0.3555 0.6610 0.1165 0.9774 
-0.1881 -0.9868 -0.2113 0.8177 0.3650 0.0818 -1.0135 0.0746 0.3709 -0.2626 -0.7127 -0.6872 0.1749 -0.0611 0.4969 0.4653 0.5215 0.8896 -0.6673 -0.0660 -0.2484 -0.8478 0.1050 -1.0118 0.7394 -0.9602 -0.8831 0.2835 -0.2468 -0.8431 -0.0879 0.7722 -1.0723 0.7596 -0.2221 -0.0499 0.5493 0.0795 -0.3928 -0.7583 0.0949 -1.0857 0.5233 0.0768 0.9139 0.5569 -0.4882 -0.7601 -0.6824 -0.9279 
-0.3802 0.1471 0.7895 -0.0856 0.0966 -0.6019 0.5392 -0.3024 -0.4880 -0.1837 -0.5299 -0.5976 -0.9642 -0.5270 0.9124 -0.6102 0.1002 -0.4820 -0.0562 -0.1513 0.6751 -0.2609 -0.9605 -0.2825 1.0282 0.1938 -0.9635 0.5726 0.7319 0.1277 0.7831 -0.0555 0.8116 0.7176 -0.8569 -0.6075 -0.5671 0.2429 0.9498 -0.1490 -0.1416 0.5917 0.3784 0.4794 -0.6549 -0.1702 0.1979 0.4985 0.4163 0.1794 
0.9138 0.5034 0.3671 -0.6156 -0.4033 0.7372 -0.6212 -0.4068 1.3020 -0.5208 0.0197 -0.9389 0.2732 -0.7087 -0.3711 -0.3355 0.8959 0.0759 0.5665 -0.4755 -0.4004 0.4719 -0.7397 0.7356 0.7747 -0.3753 -0.6713 -0.2937 -0.1534 -1.1590 0.2393 -0.1923 -0.4372 0.6454 1.0980 -0.3756 -1.0429 -0.4432 -0.7131 -0.8668 0.9641 0.9847 1.1285 0.8280 0.0302 0.5072 0.4419 0.3596 0.0791 0.7226 
