0.1407 2.5081 -1.4345 -0.0898 0.0819 -0.2656 0.4411 0.3620 1.4046 -0.0341 0.4151 -1.5959 1.5288 -2.4035 -0.0988 -0.5903 -2.0792 0.9566 -0.4035 2.1143 0.3349 -0.6416 1.8727 -0.7882 -0.5802 0.0103 -0.8534 0.0153 1.2189 1.7160 3.2160 -2.4127 0.6880 -1.2549 0.2954 -0.7724 1.8925 1.9397 -0.3962 0.9360 -1.4251 -2.1169 0.8146 0.0374 0.0466 0.9152 -0.3793 1.1398 0.1363 -0.9639 
-0.5064 0.2010 -0.1600 0.6069 -0.0302 1.5313 -0.6824 1.2575 -0.8495 1.2352 -0.2730 0.5544 0.1315 -1.0395 0.3476 -0.8167 -1.6957 -0.3711 -0.2000 0.6716 0.5242 1.6511 0.6763 0.7310 -0.3417 -0.5761 -1.2333 -0.1102 1.1449 -0.5037 -0.7211 0.5817 0.9335 0.1758 -0.4515 0.3054 -0.7027 -0.4370 -0.8519 -0.3037 -1.1849 -0.4288 -1.0468 -0.0199 -0.2818 -0.7516 -0.7271 0.2185 -0.9611 0.8824 
-0.5338 -0.4109 0.2575 -1.0003 -0.8600 0.9494 -0.2447 0.0775 0.4551 -0.4474 -0.3799 0.8444 0.5409 0.7191 -1.0663 -1.1753 -0.2558 -0.7191 -0.8477 -0.1221 0.3872 -0.6093 0.0414 -0.1812 -0.6938 0.7762 -1.0402 -0.8250 0.9632 0.8874 -0.4216 -0.5144 -0.3118 0.5022 -0.1884 -1.0582 0.1797 -0.3845 0.3484 0.0881 0.5999 0.5827 -0.1297 -0.1935 0.1367 -0.2872 0.5655 -0.7797 -0.4689 -0.4472 
0.0758 2.1506 -0.6508 -1.5490 -0.3833 -1.1245 1.2779 -1.9588 -0.0235 -2.2074 1.4823 1.0035 -0.8449 -0.2661 -1.0515 -0.8757 1.0587 1.6373 -0.3238 0.3070 0.1919 2.6198 0.3721 1.0241 0.4526 -2.9679 0.2019 0.8355 -0.7048 -1.1517 1.3411 -2.4762 -1.1236 1.2898 0.6203 0.8821 -0.2301 -0.0100 1.5441 -0.0348 0.1948 -1.5156 0.1298 1.3034 1.4266 -0.9183 -0.7026 1.0396 -1.7851 -1.3363 
0.0827 -2.3782 -0.2150 -0.7598 1.2653 -2.2634 0.0800 0.5411 -2.1039 -0.1641 1.6742 -0.6689 -0.0689 -1.6398 -1.6143 1.2839 -1.5699 0.1410 1.4707 1.9058 1.0320 1.0995 0.2176 -0.5310 -0.3421 -0.0669 1.4284 0.3549 0.0989 -0.2628 -0.9361 -0.3191 1.4536 -0.7506 -0.5187 -1.2785 3.0381 1.6945 0.1380 -0.2035 -0.9331 -0.5847 0.7360 -0.6478 0.3249 0.5332 0.0300 1.0316 -0.0484 -1.2511 
-0.0904 1.1547 -0.9361 1.2062 -0.4125 1.1364 0.3251 0.2295 -0.3929 -0.6770 -0.3470 0.3600 -0.6135 -0.2814 -0.7984 0.5736 -0.7553 -0.7156 1.5444 -0.2901 -0.4751 -1.7891 -1.5501 0.2757 -0.3627 -1.1575 0.9148 -0.7055 -1.0496 -0.7017 -0.5098 -0.8220 0.4719 -0.6369 -0.7724 0.4613 -0.5960 0.7556 -0.6449 0.2155 0.3522 1.3928 -0.1395 -0.3162 -1.4054 -0.0144 -0.8528 -0.7770 -0.9114 1.5232 
-0.1367 0.3962 0.7859 -2.5604 -0.9598 -4.7807 -2.1080 -1.5695 0.4621 -3.2188 2.4956 1.8985 -2.2902 -1.0749 -0.5136 -1.7541 2.1201 1.5683 -1.0118 -0.3344 -0.5598 1.8398 -0.7999 -1.2798 1.2311 -0.8929 -0.8892 0.5554 -2.9568 -0.8328 0.0773 1.3770 -1.3768 1.9321 -1.6996 1.4361 0.2711 1.0911 0.2066 -0.4871 0.5372 1.5679 0.0084 0.4823 0.5761 -1.7632 -0.2685 -0.5504 1.9841 -2.6961 
-1.0635 -0.0934 -1.0237 0.6907 0.0217 0.2655 -0.5757 0.1441 -0.4231 2.3900 0.0666 0.6411 -0.3675 0.4182 -0.0017 -0.2829 1.0284 -0.1815 -0.3686 0.4570 -0.0179 2.7207 -2.0148 0.5582 -0.6019 -1.8541 -3.5907 0.2165 -1.1674 1.6695 -0.4399 0.7419 0.1413 -0.7422 -1.4203 -0.4577 1.1103 0.0051 -0.1174 -0.4811 -0.5585 1.4919 -0.3919 0.3049 -0.2770 -0.4154 -0.0282 -1.0426 -1.3052 0.6314 
1.0935 -0.6750 0.3422 -0.2357 0.8820 -0.3172 0.9841 -0.5154 -0.1818 -0.0274 0.6560 -3.3057 1.1157 -2.0835 -2.2144 1.2226 0.1291 -1.5512 0.9820 -0.4381 -0.3469 -1.5858 2.0649 0.8906 1.6476 1.6928 -0.6485 1.1810 1.2899 0.2543 0.7906 0.0286 -1.5779 -0.8379 1.8320 0.3769 5.1697 0.6188 1.1295 2.3646 -0.8076 1.8470 -0.4066 0.2789 -0.2158 -1.7016 -0.8146 0.2801 0.2558 0.4536 
0.6714 0.4058 -1.3235 -0.7903 2.4195 0.2706 -0.7444 1.2013 -0.0240 0.6303 0.6852 0.4208 -0.9108 -0.9512 2.5398 -0.3259 -2.4280 -1.6895 -0.1653 0.6558 -0.3711 2.1364 -0.0548 0.1023 -2.0419 -1.3600 0.5128 -0.1411 0.4348 0.6355 -0.4827 1.9642 -0.2755 -1.6142 -0.0580 -1.7107 0.3658 0.7376 0.1112 -0.2150 -2.1998 -0.6598 -0.0901 0.9016 -0.8463 0.0978 0.6917 0.6960 -1.4506 1.4920 
0.6236 -1.0662 -0.2726 -1.8920 -0.8638 -1.0703 -1.1071 0.0568 -0.4493 -1.6184 0.7494 -1.2925 0.8304 0.4567 -0.8109 -1.7160 0.7712 -1.1391 0.9841 -0.4272 -0.3701 -0.6402 -0.7778 1.8524 0.6396 -0.0776 -0.5718 -0.8927 0.1560 -0.8134 -0.8657 0.8935 0.2826 0.7688 -0.1532 -1.1825 -2.5671 -0.7798 1.1161 -1.0682 2.7733 1.2005 -0.0798 -0.0321 -1.0408 -0.1653 -0.5821 -1.2660 -0.8214 0.6842 
0.4705 -0.6641 0.4695 1.5819 0.8269 1.7165 -0.4034 1.5679 -2.3704 1.1147 -0.0656 -0.7563 0.3781 0.2055 0.5062 -0.2994 -1.0394 -0.8438 0.0835 -0.8638 0.7028 -0.2993 -0.5322 1.0326 -1.6377 1.6536 0.3646 -0.8151 -0.3585 -1.2367 1.2510 3.1095 1.3549 0.7858 2.0569 -0.0481 -1.3982 0.0476 -0.3375 -0.2941 1.0868 0.5417 0.2916 -0.3647 -0.8276 -0.9136 -0.7371 -0.6685 -1.3418 -1.5522 
0.4503 -0.4226 1.5310 0.2390 1.1052 -0.6993 -0.2610 0.0055 0.5449 -0.2250 1.1531 -0.1120 -1.6399 -0.2437 -1.0107 0.8865 0.0442 -0.3214 0.9767 -0.6267 0.9140 0.4161 -0.8796 -1.3512 -0.3464 -0.3175 -0.1836 -0.2049 -0.5726 0.3841 -0.0599 -0.2684 1.3585 0.8400 1.1875 -0.7815 -0.9666 0.3096 0.3227 -0.2698 0.8408 -0.0858 0.3165 0.6460 0.4265 -0.7554 -0.8520 -0.5067 -1.5941 -0.9152 
0.0481 -1.4812 -1.2365 -1.4518 -0.2954 0.6744 -1.4933 0.0981 -0.8200 -1.1996 0.2292 -0.1817 -0.7212 -1.3000 -1.0348 -0.3496 -0.8761 0.0105 0.2804 0.5881 1.0808 0.8372 -0.0886 -1.0345 0.6490 -1.0443 0.2459 0.0910 -0.1976 -0.8973 -0.0916 0.6544 0.4641 1.2738 -1.4855 0.7265 -1.0965 0.4542 -0.4986 -0.9402 -0.1275 -1.1293 -0.4402 0.2413 -1.2589 0.1537 -0.8249 -0.5610 -0.3451 -0.5487 
-0.1208 -0.2330 0.2516 -0.3263 -1.2782 -0.2189 -0.4986 0.4783 -0.9388 0.4476 -0.9349 0.4868 -0.1511 -1.2919 -0.7222 -0.8019 -0.9938 0.4078 -0.2026 0.2155 -0.3529 0.6876 -0.0093 1.1559 -0.3290 -0.0593 -0.8202 0.7858 0.9197 -0.4191 0.0812 1.2875 0.5483 -0.0932 -1.0132 0.4835 0.2004 0.4953 0.4669 -0.1021 -0.0522 0.1606 0.1501 -0.9337 -0.6609 -0.7885 -0.0051 -0.1124 0.1842 0.7130 
0.1524 1.0157 -0.9952 -0.3689 0.7712 1.0223 -0.9673 -0.3429 0.5127 -0.7142 -0.2842 -0.7027 -1.9987 0.2860 -0.8494 -0.4884 1.5946 1.1238 0.3843 0.6677 -1.1782 -0.3206 0.9681 -1.1685 0.1864 -1.1195 -1.1002 -0.5202 -0.1121 0.2219 0.3083 -1.6910 -1.0080 -0.2828 -0.1162 0.8142 0.8433 0.4862 0.2547 0.4783 0.0656 -0.6471 0.8417 -0.7949 -0.0025 0.4868 -0.9362 -0.1088 -0.2547 -0.0598 
-0.1176 -0.1042 -0.0456 0.6177 0.1836 -1.2626 0.3268 -0.5536 2.3075 0.1130 -1.0844 -1.8507 0.4141 -0.6674 -2.1425 0.1107 1.6924 -1.1698 0.6882 -0.1085 0.7422 -1.0082 0.1712 1.3272 -0.5161 0.7513 -0.1518 -0.6491 -0.5417 -0.5889 -0.5474 0.8281 -0.5366 0.1740 -0.2901 0.5021 -0.7141 1.1371 -1.0036 0.3731 -1.4316 0.2750 -0.7602 -1.1057 0.8435 -1.0840 -0.8124 -1.6636 -1.8293 0.4619 
0.3788 -0.9582 1.4196 -0.7204 -1.1187 -4.0070 -2.0299 -1.1818 -1.3016 -0.2771 2.3350 -0.8579 -1.4807 0.7780 1.3411 -0.9124 0.1638 1.4548 -2.7475 0.1163 0.0423 2.3747 -2.5394 1.5152 2.1749 0.0647 -0.7083 0.9003 -3.3610 2.2477 -1.1527 1.1728 -0.7186 1.9108 -2.2923 -0.1919 1.9081 -0.8007 2.0774 0.8039 0.7782 2.0173 0.8856 1.3680 0.3887 0.2859 -0.6826 -0.7932 1.6732 -3.8208 
-1.1984 -2.2319 -0.7339 0.8789 -0.5678 -1.4568 -1.1084 -0.3422 -2.3460 2.8242 0.2073 3.6118 -0.6797 -1.2161 2.7682 -0.5888 -0.5053 -1.2677 -1.1619 -1.3424 0.6357 3.1274 -0.4246 0.0393 -2.3062 1.1228 -2.2185 -0.3153 1.9761 0.7123 -1.9192 -0.2285 -2.3532 -2.3678 -0.1990 1.0764 1.6151 -0.4810 -1.9226 0.4586 -0.9242 3.7743 0.5736 0.3046 -0.8544 -0.9329 -0.5298 -1.2926 1.5262 0.5779 
